"id","name","parent_id","parent_name","last_updated_by","last_updated_date","dimension_id","metric_id","target_level","duration","source","description"
"3341","Infosys DRM team can help to make a better risk management plan to safegaurd the services and as well as contractual obligations.","NULL","NULL","NULL","2023-05-03","3356","NULL","L3","NULL","SME","NULL"
"3342","Infosys DRM team can help to make a better risk management plan to safegaurd the services and as well as contractual obligations.","NULL","NULL","NULL","2023-05-03","3356","NULL","L4","NULL","SME","NULL"
"3343","Great, keep the plan updated with periodic review with DRM","NULL","NULL","NULL","2023-05-03","3356","NULL","L5","NULL","SME","NULL"
"3344","Update KEDB articles in ServiceNow to improve the resolution time (only for new incidents)","NULL","NULL","admin","2023-03-03","332","1073","L5","150","SME","NULL"
"3346","Implement logging in SASI( 15% of incidents per month, analysis becomes challenging and Avg resolution time takes 4 to 5 days)","NULL","NULL","admin","2023-03-09","340","892","L4","90","SME","NULL"
"3347","Integrate the log monitoring tool for Pulse and SASI","NULL","NULL","admin","2023-03-09","340","892","L5","60","SME","NULL"
"3348","Improvement in logging capabilities of Pulse apps ( 15% of incidents per month, Avg resolution time takes 3 days)","NULL","NULL","NULL","2023-03-03","338","890","L4","150","SME","NULL"
"3349","SWAN - Automation of daily, weekly and monthly reports (Data Extracts)","NULL","NULL","admin","2023-03-03","355","906","L4","240","SME","NULL"
"3350","Classify the incidents which are not system issues as service requests","NULL","NULL","admin","2023-03-03","336","889","L3","90","SME","NULL"
"3351","Implementing Intelligent search by linking SharePoint & KEDB ( Microsoft Power Platform) ","NULL","NULL","admin","2023-03-03","332","1073","L3","300","SME","NULL"
"3352","Standardize updating & integration of Application information documents and SOPs in the existing SharePoint","NULL","NULL","admin","2023-03-03","332","1073","L3","120","SME","NULL"
"3353","Suggested use cases to implement LEAP: Database performance Issues   monitor the threads running on db, Share the recommendations to kill long running threads for the known scenarios. Rest  of the scenarios will be reviewed with Bupa for final recommendation","NULL","NULL","admin","2023-05-15","340","892","L4","60","SME","NULL"
"3354","Suggested use cases to implement LEAP: 400 to 500 documents fail to generate on an average on daily basis - Generate the dashboard with prioritization, grouping & auto-generation of script.","NULL","NULL","admin","2023-05-15","339","891","L4","90","SME","NULL"
"3355","Suggested use cases to implement LEAP: Automated monitoring of 33 jobs across Unix and Windows","NULL","NULL","admin","2023-05-15","339","891","L4","90","SME","NULL"
"3356","Automated tools for personalized onboarding for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1074","L2","NULL","SME","NULL"
"3357","AI powered performance support tools for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1074","L3","NULL","SME","NULL"
"3358","AI powered Learning management system assistance for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1074","L4","NULL","SME","NULL"
"3359","No recommendation","NULL","NULL","NULL","2023-05-23","3364","1074","L1","NULL","SME","NULL"
"3360","Utilize RPA in routine tasks like candidate document collection for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1075","L2","NULL","SME","NULL"
"3361","AI powered recruitment advertising for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1075","L3","NULL","SME","NULL"
"3362","Use automated interview scheduling tools to schedule interviews for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1075","L4","NULL","SME","NULL"
"3363","No recommendation","NULL","NULL","NULL","2023-05-23","3364","1075","L1","NULL","SME","NULL"
"3364","Build a single database for candidate sourcing for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1076","L2","NULL","SME","NULL"
"3365","AI powered resume screening for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1076","L3","NULL","SME","NULL"
"3366","Applicant tracking system for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1076","L4","NULL","SME","NULL"
"3367","No recommendation","NULL","NULL","NULL","2023-05-23","3364","1076","L1","NULL","SME","NULL"
"3368","Virtual assistant for referral information for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1077","L2","NULL","SME","NULL"
"3369","Referral program automation for automatic referral request and tracking for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1077","L3","NULL","SME","NULL"
"3370","AI powered resume screening for recruiting strategy","NULL","NULL","NULL","2023-05-23","3364","1077","L4","NULL","SME","NULL"
"3371","No recommendation","NULL","NULL","NULL","2023-05-23","3364","1077","L1","NULL","SME","NULL"
"3372","Utilize RPA in routine tasks like candidate document collection for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1078","L2","NULL","SME","NULL"
"3373","AI powered resume screening for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1078","L3","NULL","SME","NULL"
"3374","Automated offer generation for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1078","L4","NULL","SME","NULL"
"3375","No recommendation","NULL","NULL","NULL","2023-05-23","3365","1078","L1","NULL","SME","NULL"
"3376","Integrate departments that manage travel, accomodation, IT and facilities for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1079","L2","NULL","SME","NULL"
"3377","Build own database for candidate sourcing for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1079","L3","NULL","SME","NULL"
"3378","Use automated interview scheduling tools to schedule interviews for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1079","L4","NULL","SME","NULL"
"3379","No recommendation","NULL","NULL","NULL","2023-05-23","3365","1079","L1","NULL","SME","NULL"
"3380","Use automated interview scheduling tools to schedule interviews for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1080","L2","NULL","SME","NULL"
"3381","Proactive learning analytics to indentify skill gaps ahead of time for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1080","L3","NULL","SME","NULL"
"3382","Integrate multiple transactional systems for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1080","L4","NULL","SME","NULL"
"3383","No recommendation","NULL","NULL","NULL","2023-05-23","3365","1080","L1","NULL","SME","NULL"
"3384","Employee referral programme for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1081","L2","NULL","SME","NULL"
"3385","Pre-employment assessment for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1081","L3","NULL","SME","NULL"
"3386","AI powered resume screening for recruiting process","NULL","NULL","NULL","2023-05-23","3365","1081","L4","NULL","SME","NULL"
"3387","No recommendation","NULL","NULL","NULL","2023-05-23","3365","1081","L1","NULL","SME","NULL"
"3388","Integrate multiple transactional systems for onborading","NULL","NULL","NULL","2023-05-23","3366","1082","L2","NULL","SME","NULL"
"3389","Automated tools for personalized onboarding","NULL","NULL","NULL","2023-05-23","3366","1082","L3","NULL","SME","NULL"
"3390","Use VR tools to onboard","NULL","NULL","NULL","2023-05-23","3366","1082","L4","NULL","SME","NULL"
"3391","No recommendation","NULL","NULL","NULL","2023-05-23","3366","1082","L1","NULL","SME","NULL"
"3392","Automated tools for personalized onboarding","NULL","NULL","NULL","2023-05-23","3366","1083","L2","NULL","SME","NULL"
"3393","AI powered performance support tools for onborading","NULL","NULL","NULL","2023-05-23","3366","1083","L3","NULL","SME","NULL"
"3394","AI powered Learning management system assistance for onborading","NULL","NULL","NULL","2023-05-23","3366","1083","L4","NULL","SME","NULL"
"3395","No recommendation","NULL","NULL","NULL","2023-05-23","3366","1083","L1","NULL","SME","NULL"
"3396","Utilize RPA in routine tasks like candidate document collection for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1084","L2","NULL","SME","NULL"
"3397","AI powered recruitment advertising for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1084","L3","NULL","SME","NULL"
"3398","Use automated interview scheduling tools to schedule interviews for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1084","L4","NULL","SME","NULL"
"3399","No recommendation","NULL","NULL","NULL","2023-05-23","3367","1084","L1","NULL","SME","NULL"
"3400","Build a single database for candidate sourcing for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1085","L2","NULL","SME","NULL"
"3401","AI powered resume screening for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1085","L3","NULL","SME","NULL"
"3402","Applicant tracking system for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1085","L4","NULL","SME","NULL"
"3403","No recommendation","NULL","NULL","NULL","2023-05-23","3367","1085","L1","NULL","SME","NULL"
"3404","Use freelance marketplace for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1086","L2","NULL","SME","NULL"
"3405","Contingent workforce management tools for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1086","L3","NULL","SME","NULL"
"3406","Automated external workforce management for temporary manpower","NULL","NULL","NULL","2023-05-23","3367","1086","L4","NULL","SME","NULL"
"3407","No recommendation","NULL","NULL","NULL","2023-05-23","3367","1086","L1","NULL","SME","NULL"
"3408","Mentor matching platforms for career development","NULL","NULL","NULL","2023-05-23","3369","1087","L2","NULL","SME","NULL"
"3409","Employee feedback and sentiment analysis- for career development","NULL","NULL","NULL","2023-05-23","3369","1087","L3","NULL","SME","NULL"
"3410","AI powered learning and development goals for career development","NULL","NULL","NULL","2023-05-23","3369","1087","L4","NULL","SME","NULL"
"3411","No recommendation","NULL","NULL","NULL","2023-05-23","3369","1087","L1","NULL","SME","NULL"
"3412","Succession planning software for career development","NULL","NULL","NULL","2023-05-23","3369","1088","L2","NULL","SME","NULL"
"3413","AI powered performance support tools for career development","NULL","NULL","NULL","2023-05-23","3369","1088","L3","NULL","SME","NULL"
"3414","NLP for performance evaluations for career development","NULL","NULL","NULL","2023-05-23","3369","1088","L4","NULL","SME","NULL"
"3415","No recommendation","NULL","NULL","NULL","2023-05-23","3369","1088","L1","NULL","SME","NULL"
"3416","AI powered real time feedback for career development","NULL","NULL","NULL","2023-05-23","3369","1089","L2","NULL","SME","NULL"
"3417","AI powered engagement surveys for career development","NULL","NULL","NULL","2023-05-23","3369","1089","L3","NULL","SME","NULL"
"3418","AI powered Learning management system assistance","NULL","NULL","NULL","2023-05-23","3369","1089","L4","NULL","SME","NULL"
"3419","No recommendation","NULL","NULL","NULL","2023-05-23","3369","1089","L1","NULL","SME","NULL"
"3420","AI powered real time feedback for career development","NULL","NULL","NULL","2023-05-23","3369","1090","L2","NULL","SME","NULL"
"3421","AI powered engagement surveys for career development","NULL","NULL","NULL","2023-05-23","3369","1090","L3","NULL","SME","NULL"
"3422","AI powered Learning management system assistance for career development","NULL","NULL","NULL","2023-05-23","3369","1090","L4","NULL","SME","NULL"
